food_id,category_l1_jp,category_l2,food_name_jp,fdc_id,food_name_en,usda_category,confidence,jp_energy_kcal,us_energy_kcal,diff_energy_kcal,jp_protein,us_protein,diff_protein,jp_fat,us_fat,diff_fat,jp_carb,us_carb,diff_carb,jp_fiber,us_fiber,diff_fiber,jp_Ca,us_Ca,diff_Ca,jp_Fe,us_Fe,diff_Fe,jp_K,us_K,diff_K,jp_Zn,us_Zn,diff_Zn,jp_vit_C,us_vit_C,diff_vit_C,jp_vit_A_RAE,us_vit_A_RAE,diff_vit_A_RAE,jp_vit_B1,us_vit_B1,diff_vit_B1,jp_vit_B2,us_vit_B2,diff_vit_B2,jp_vit_D,us_vit_D,diff_vit_D,jp_vit_B12,us_vit_B12,diff_vit_B12,jp_salt_eq,us_salt_eq,diff_salt_eq
15014,菓子類,和生菓子・和半生菓子類,＜和生菓子・和半生菓子類＞　きりざんしょ,169626,"Frostings, white, fluffy, dry mix, prepared with water",Sweets,high,245.0,244,-1.0,2.1,1.5,-0.6,0.3,,,62.6,62.6,0.0,0.2,0.0,-0.2,2.0,4.0,2.0,0.3,0.06,-0.24,31.0,77.0,46.0,0.3,0.02,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.001,-0.029,0.01,0.026,0.016,0.0,,,0.0,0.01,0.01,0.2,0.396,0.196
15062,菓子類,和干菓子類,＜和干菓子類＞　ボーロ　そばボーロ,170251,"Snacks, rice cakes, brown rice, buckwheat, unsalted",Snacks,medium,398.0,380,-18.0,7.7,9.0,1.3,3.0,3.5,0.5,90.4,80.1,-10.3,1.5,,,21.0,11.0,-10.0,0.9,1.14,0.24,130.0,299,169.0,0.7,2.5,1.8,0.0,0.0,0.0,2.0,0.0,-2.0,0.12,0.056,-0.064,0.11,0.103,-0.007,0.9,,,0.3,0.0,-0.3,0.3,0.01,-0.29
15086,菓子類,デザート菓子類,＜デザート菓子類＞　カスタードプリン,168787,"Egg custards, dry mix, prepared with 2% milk",Sweets,high,116.0,112,-4.0,5.7,4.13,-1.57,4.5,2.83,-1.67,14.5,17.6,3.1,0.0,0.0,0.0,81.0,146,65.0,0.5,0.33,-0.17,130.0,214,84.0,0.6,0.61,0.01,1.0,0.2,-0.8,6.0,61.0,55.0,0.04,0.056,0.016,0.2,0.235,0.035,1.4,1.1,-0.3,0.5,0.58,0.08,0.2,0.221,0.021
15090,菓子類,デザート菓子類,＜デザート菓子類＞　ゼリー　ワイン,169596,"Gelatin desserts, dry mix, prepared with water",Sweets,high,65.0,60.0,-5.0,1.7,1.22,-0.48,,,,13.7,14.2,0.5,0.0,0.0,0.0,1.0,3.0,2.0,0.1,0.02,-0.08,11.0,1.0,-10.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191
15091,菓子類,デザート菓子類,＜デザート菓子類＞　ババロア,168777,"Desserts, mousse, chocolate, prepared-from-recipe",Sweets,high,204.0,225,21.0,5.6,4.14,-1.46,11.7,16.0,4.3,20.8,16.1,-4.7,0.0,0.6,0.6,72.0,96.0,24.0,0.6,0.55,-0.05,90.0,143,53.0,0.6,0.64,0.04,,0.1,,24.0,140,116.0,0.04,0.045,0.005,0.13,0.205,0.075,1.6,,,0.6,0.47,-0.13,0.1,0.097,-0.003
15097,菓子類,ビスケット類,＜ビスケット類＞　ビスケット　ハードビスケット,174800,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",Snacks,high,422.0,408,-14.0,7.6,4.17,-3.43,8.9,8.33,-0.57,78.0,79.2,1.2,2.3,4.2,1.9,330.0,333,3.0,0.9,1.5,0.6,140.0,224,84.0,0.5,1.23,0.73,0.0,0.5,0.5,6.0,3.0,-3.0,0.13,0.189,0.059,0.22,0.076,-0.144,,0.0,,,0.03,,0.8,0.795,-0.005
15103,菓子類,スナック類,＜スナック類＞　ポテトチップス　ポテトチップス,170248,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",Snacks,high,541.0,536,-5.0,4.7,7.0,2.3,34.2,34.6,0.4,,52.9,,4.2,4.8,0.6,17.0,24.0,7.0,1.7,1.63,-0.07,1200.0,1280.0,80.0,0.5,1.09,0.59,15.0,31.1,16.1,0.0,0.0,0.0,0.26,0.167,-0.093,0.06,0.197,0.137,,,,,,,1.0,1.509,0.509
15104,菓子類,スナック類,＜スナック類＞　ポテトチップス　成形ポテトチップス,167553,"Snacks, potato chips, made from dried potatoes, reduced fat",Snacks,high,515.0,502,-13.0,5.8,4.56,-1.24,28.8,26.1,-2.7,,64.8,,4.8,3.2,-1.6,49.0,29.0,-20.0,1.2,1.11,-0.09,900.0,760,-140.0,0.7,0.7,0.0,9.0,12.0,3.0,0.0,0.0,0.0,0.25,0.212,-0.038,0.05,0.015,-0.035,,0.0,,,0.0,,0.9,1.143,0.243
15105,菓子類,キャンデー類,＜キャンデー類＞　キャラメル,167578,"Candies, fudge, peanut butter, prepared-from-recipe",Sweets,medium,426.0,387,-39.0,4.0,3.78,-0.22,10.4,6.59,-3.81,,77.8,,0.0,0.7,0.7,190.0,42.0,-148.0,0.3,0.22,-0.08,180.0,119,-61.0,0.4,0.48,0.08,0.0,0.0,0.0,15.0,9.0,-6.0,0.09,0.022,-0.068,0.18,0.082,-0.098,3.0,,,,0.14,,0.3,0.3,0.0
15110,菓子類,キャンデー類,＜キャンデー類＞　ドロップ,167990,"Candies, hard",Sweets,high,389.0,394,5.0,0.0,,,,0.2,,103.8,98.0,-5.8,0.0,0.0,0.0,1.0,3.0,2.0,,0.3,,1.0,5.0,4.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.097
15111,菓子類,キャンデー類,＜キャンデー類＞　バタースコッチ,167972,"Candies, butterscotch",Sweets,high,414.0,391,-23.0,,0.03,,6.0,3.3,-2.7,95.9,90.4,-5.5,0.0,0.0,0.0,2.0,4.0,2.0,,0.01,,4.0,3.0,-1.0,0.0,0.09,0.09,0.0,0.0,0.0,15.0,28.0,13.0,0.0,0.012,0.012,,0.016,,0.1,0.0,-0.1,0.0,0.0,0.0,0.4,0.993,0.593
15112,菓子類,キャンデー類,＜キャンデー類＞　ブリットル,169624,"Candies, REESE'S NUTRAGEOUS Candy Bar",Sweets,high,506.0,517,11.0,12.6,11.3,-1.3,27.0,32.1,5.1,55.5,52.8,-2.7,3.6,3.9,0.3,26.0,68.0,42.0,0.9,1.23,0.33,380.0,364,-16.0,1.5,1.29,-0.21,0.0,0.5,0.5,3.0,,,0.12,0.18,0.06,0.07,0.1,0.03,0.0,,,0.0,,,0.2,0.358,0.158
15113,菓子類,キャンデー類,＜キャンデー類＞　マシュマロ,167995,"Candies, marshmallows",Sweets,high,324.0,318,-6.0,2.1,1.8,-0.3,,0.2,,84.1,81.3,-2.8,0.0,0.1,0.1,1.0,3.0,2.0,0.1,0.23,0.13,1.0,5.0,4.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.203
15114,菓子類,チョコレート類,＜チョコレート類＞　カバーリングチョコレート,169663,"Candies, MARS SNACKFOOD US, SNICKERS CRUNCHER",Sweets,high,488.0,488,0.0,7.1,6.86,-0.24,23.1,24.4,1.3,66.4,62.8,-3.6,3.2,1.9,-1.3,160.0,90.0,-70.0,1.6,0.68,-0.92,320.0,,,1.1,,,0.0,0.5,0.5,23.0,,,0.15,,,0.27,,,0.6,,,,,,0.3,0.48,0.18
15115,菓子類,チョコレート類,＜チョコレート類＞　ホワイトチョコレート,167571,"Candies, white chocolate",Sweets,high,588.0,539,-49.0,7.2,5.87,-1.33,37.8,32.1,-5.7,58.2,59.2,1.0,0.6,0.2,-0.4,250.0,199,-51.0,0.1,0.24,0.14,340.0,286,-54.0,0.8,0.74,-0.06,,0.5,,39.0,9.0,-30.0,0.08,0.063,-0.017,0.39,0.282,-0.108,,0.0,,,0.56,,0.2,0.229,0.029
15116,菓子類,チョコレート類,＜チョコレート類＞　ミルクチョコレート,168755,"Candies, milk chocolate, with rice cereal",Sweets,high,550.0,511,-39.0,6.9,7.64,0.74,32.8,29.4,-3.4,59.3,59.7,0.4,3.9,3.3,-0.6,240.0,187,-53.0,2.4,2.65,0.25,440.0,370,-70.0,1.6,2.29,0.69,0.0,0.6,0.6,37.0,65.0,28.0,0.19,0.131,-0.059,0.41,0.323,-0.087,1.0,0.0,-1.0,,0.8,,0.2,0.218,0.018
15137,菓子類,チョコレート類,＜チョコレート類＞　アーモンドチョコレート,167979,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",Sweets,high,562.0,569,7.0,11.4,12.0,0.6,39.6,37.1,-2.5,40.1,46.8,6.7,6.1,4.4,-1.7,240.0,203,-37.0,2.8,2.5,-0.3,550.0,,,2.3,,,0.0,0.0,0.0,28.0,,,0.19,,,0.64,,,0.6,,,0.0,,,0.1,0.132,0.032
16006,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色,168746,"Alcoholic beverage, beer, regular, all",Beverages,high,39.0,43.0,4.0,0.3,0.46,0.16,0.0,,,,3.55,,0.0,0.0,0.0,3.0,4.0,1.0,,0.02,,34.0,27.0,-7.0,,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.02,0.025,0.005,0.0,0.0,0.0,0.1,0.02,-0.08,0.0,0.01,0.01
16009,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（醸造酒類）　発泡酒,174145,"Alcoholic beverage, beer, light, higher alcohol",Beverages,high,44.0,46.0,2.0,0.1,0.25,0.15,0.0,,,0.0,0.77,0.77,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.03,0.03,13.0,21.0,8.0,,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.01,0.015,0.005,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.01,0.01
16010,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白,174837,"Alcoholic beverage, wine, table, white",Beverages,high,75.0,82.0,7.0,0.1,0.07,-0.03,,,,2.5,2.6,0.1,,0.0,,8.0,9.0,1.0,0.3,0.27,-0.03,60.0,71.0,11.0,,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013
16011,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤,173190,"Alcoholic beverage, wine, table, red",Beverages,high,68.0,85.0,17.0,0.2,0.07,-0.13,,,,0.2,2.61,2.41,,0.0,,7.0,8.0,1.0,0.4,0.46,0.06,110.0,127,17.0,,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.01,0.031,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
16012,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ,171908,"Alcoholic beverages, wine, rose",Beverages,high,71.0,83.0,12.0,0.1,0.36,0.26,0.0,,,2.5,3.8,1.3,0.0,0.0,0.0,10.0,10.0,0.0,0.4,0.2,-0.2,60.0,59.0,-1.0,,0.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.013,0.013
16016,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー,174815,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof",Beverages,high,234.0,231,-3.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.04,,1.0,2.0,1.0,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
16019,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（蒸留酒類）　ジン,173663,"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 94 proof",Beverages,high,280.0,275,-5.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.04,0.04,,2.0,,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.004,0.004,0.0,,,0.0,0.0,0.0,0.0,0.003,0.003
16020,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（蒸留酒類）　ラム,174817,"Alcoholic beverage, distilled, rum, 80 proof",Beverages,high,237.0,231,-6.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.12,0.12,,2.0,,,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
16027,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（混成酒類）　薬味酒,169574,"Alcoholic beverage, daiquiri, prepared-from-recipe",Beverages,medium,181.0,186,5.0,,0.06,,,0.06,,,6.94,,,0.1,,1.0,3.0,2.0,,0.09,,14.0,21.0,7.0,,0.04,,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.005,0.005,,,,0.0,0.0,0.0,0.0,0.013,0.013
16028,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（混成酒類）　キュラソー,173665,"Alcoholic beverage, liqueur, coffee, 63 proof",Beverages,high,319.0,308,-11.0,,0.1,,,0.3,,,32.2,,,0.0,,,1.0,,0.0,0.06,0.06,,30.0,,,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.012,0.012,,,,0.0,0.0,0.0,0.0,0.02,0.02
16029,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（混成酒類）　スイートワイン,173176,"Alcoholic beverage, wine, dessert, sweet",Beverages,high,125.0,160,35.0,0.1,0.2,0.1,,,,12.2,13.7,1.5,,0.0,,5.0,8.0,3.0,0.3,0.24,-0.06,70.0,92.0,22.0,,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.018,,0.018,,,0.0,,0.0,0.0,0.0,0.0,0.023,0.023
16030,し好飲料類,アルコール飲料類,＜アルコール飲料類＞　（混成酒類）　ペパーミント,173168,"Alcoholic beverage, creme de menthe, 72 proof",Beverages,high,300.0,371,71.0,0.0,,,,0.3,,,41.6,,,0.0,,,,,0.0,0.07,0.07,1.0,,,,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.013,0.013
16037,し好飲料類,茶類,＜茶類＞　（緑茶類）　せん茶　浸出液,171917,"Beverages, tea, green, brewed, regular",Beverages,high,2.0,4.0,2.0,0.2,0.22,0.02,,,,,,,,0.0,,3.0,,,0.2,0.02,-0.18,27.0,8.0,-19.0,,0.01,,6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.007,0.007,0.05,0.058,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
16042,し好飲料類,茶類,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液,174120,"Beverages, tea, Oolong, brewed",Beverages,high,0.0,1.0,1.0,,,,,,,,0.15,,,0.0,,2.0,1.0,-1.0,,,,13.0,12.0,-1.0,,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008
16044,し好飲料類,茶類,＜茶類＞　（発酵茶類）　紅茶　浸出液,174155,"Beverages, tea, black, brewed, prepared with distilled water",Beverages,high,1.0,1.0,0.0,0.1,,,,,,,0.3,,,0.0,,1.0,,,0.0,0.01,0.01,8.0,21.0,13.0,,0.01,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.01,0.014,0.004,0.0,,,0.0,0.0,0.0,0.0,,
16045,し好飲料類,コーヒー・ココア類,＜コーヒー・ココア類＞　コーヒー　浸出液,171889,"Beverages, coffee, brewed, prepared with tap water, decaffeinated",Beverages,high,4.0,1.0,-3.0,0.2,0.1,-0.1,,,,0.0,,,,0.0,,2.0,2.0,0.0,,0.05,,65.0,54.0,-11.0,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
16046,し好飲料類,コーヒー・ココア類,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー,174126,"Beverages, coffee, instant, regular, half the caffeine",Beverages,high,287.0,352,65.0,14.7,14.4,-0.3,0.2,0.5,0.3,,73.2,,,0.0,,140.0,141,1.0,3.0,4.41,1.41,3600.0,3540.0,-60.0,0.4,0.35,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.008,-0.012,0.14,0.074,-0.066,0.0,0.0,0.0,0.1,0.0,-0.1,0.1,0.094,-0.006
16049,し好飲料類,コーヒー・ココア類,＜コーヒー・ココア類＞　ココア　ミルクココア,174122,"Beverages, Cocoa mix, powder",Beverages,high,400.0,398,-2.0,7.4,6.67,-0.73,6.6,4.0,-2.6,,83.7,,5.5,3.7,-1.8,180.0,133,-47.0,2.9,1.19,-1.71,730.0,712,-18.0,2.1,1.46,-0.64,0.0,0.2,0.2,,1.0,,0.07,0.096,0.026,0.42,0.565,0.145,,0.0,,,0.35,,0.7,1.28,0.58
16052,し好飲料類,その他,＜その他＞　（炭酸飲料類）　果実色飲料,173199,"Carbonated beverage, cream soda",Beverages,high,51.0,51.0,0.0,,,,,,,,13.3,,,0.0,,3.0,5.0,2.0,,0.05,,1.0,1.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.03,0.03
16053,し好飲料類,その他,＜その他＞　（炭酸飲料類）　コーラ,175093,"Beverages, carbonated, cola, fast-food cola",Beverages,high,46.0,37.0,-9.0,0.1,0.07,-0.03,,0.02,,12.2,9.56,-2.64,,0.0,,2.0,2.0,0.0,,0.11,,,2.0,,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.01,0.01
16054,し好飲料類,その他,＜その他＞　（炭酸飲料類）　サイダー,173206,"Beverages, carbonated, SPRITE, lemon-lime, without caffeine",Beverages,high,41.0,40.0,-1.0,,0.05,,,0.02,,9.0,10.1,1.1,,0.0,,1.0,2.0,1.0,,0.11,,,1.0,,0.1,0.04,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.023,0.023
16057,し好飲料類,その他,＜その他＞　スポーツドリンク,173660,"Beverages, PEPSICO QUAKER, Gatorade, G performance O 2, ready-to-drink.",Beverages,high,21.0,26.0,5.0,0.0,,,,,,,6.43,,,0.0,,8.0,1.0,-7.0,,0.05,,26.0,15.0,-11.0,0.0,0.01,0.01,,0.4,,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.099,-0.001
16058,し好飲料類,その他,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料,174850,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine",Beverages,high,5.0,4.0,-1.0,0.1,0.12,0.02,,,,,0.12,,,0.0,,2.0,3.0,1.0,0.0,0.02,0.02,9.0,7.0,-2.0,0.0,0.01,0.01,8.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
17017,調味料・香辛料類,調味料類,＜調味料類＞　（食酢類）　果実酢　ぶどう酢,172237,"Vinegar, distilled",Spices and Herbs,high,22.0,18.0,-4.0,0.1,,,,,,,0.04,,0.0,0.0,0.0,3.0,6.0,3.0,0.2,0.03,-0.17,22.0,2.0,-20.0,,0.01,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.1,0.0,-0.1,0.0,0.005,0.005
17018,調味料・香辛料類,調味料類,＜調味料類＞　（食酢類）　果実酢　りんご酢,173469,"Vinegar, cider",Spices and Herbs,high,26.0,90.0,64.0,0.1,,,,,,0.5,0.93,0.43,0.0,0.0,0.0,4.0,7.0,3.0,0.2,0.2,0.0,59.0,73.0,14.0,0.1,0.04,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,,0.0,,0.3,0.0,-0.3,0.0,0.013,0.013
17025,調味料・香辛料類,調味料類,＜調味料類＞　（だし類）　中華だし,172922,"Soup, beef broth or bouillon, powder, prepared with water","Soups, Sauces, and Gravies",high,3.0,3.0,0.0,0.8,0.21,-0.59,,0.08,,,0.25,,,0.0,,3.0,4.0,1.0,,0.02,,90.0,6.0,-84.0,,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.002,-0.148,0.03,0.003,-0.027,,0.0,,0.0,0.01,0.01,0.1,0.97,0.87
17026,調味料・香辛料類,調味料類,＜調味料類＞　（だし類）　洋風だし,171179,"Soup, SWANSON, beef broth, lower sodium","Soups, Sauces, and Gravies",high,6.0,6.0,0.0,1.3,1.2,-0.1,,0.08,,,0.21,,,,,5.0,2.0,-3.0,0.1,0.04,-0.06,110.0,23.0,-87.0,0.1,0.32,0.22,0.0,,,0.0,0.0,0.0,0.02,0.02,0.0,0.05,0.085,0.035,,,,0.2,0.0,-0.2,0.5,0.457,-0.043
17037,調味料・香辛料類,調味料類,＜調味料類＞　（トマト加工品類）　トマトソース,172880,"Sauce, pizza, canned, ready-to-serve","Soups, Sauces, and Gravies",medium,41.0,54.0,13.0,2.0,2.18,0.18,0.1,1.15,1.05,5.3,8.66,3.36,1.1,2.0,0.9,18.0,54.0,36.0,0.9,0.9,0.0,340.0,354,14.0,0.2,0.25,0.05,,11.3,,480.0,,,0.09,0.061,-0.029,0.08,0.053,-0.027,0.0,,,,0.02,,0.6,0.884,0.284
17051,調味料・香辛料類,調味料類,＜調味料類＞　（ルウ類）　カレールウ,171567,"Gravy, chicken, dry","Soups, Sauces, and Gravies",high,474.0,381,-93.0,6.5,11.3,4.8,32.8,9.73,-23.07,38.1,62.1,24.0,6.4,,,90.0,146,56.0,3.5,1.33,-2.17,320.0,404,84.0,0.5,1.39,0.89,0.0,0.6,0.6,69.0,38.0,-31.0,0.09,0.249,0.159,0.06,0.634,0.574,0.0,,,,0.48,,10.6,10.541,-0.059
17057,調味料・香辛料類,香辛料類,＜香辛料類＞　からし　粉,170929,"Spices, mustard seed, ground",Spices and Herbs,high,435.0,508,73.0,33.0,26.1,-6.9,14.2,36.2,22.0,,28.1,,,12.2,,250.0,266,16.0,11.0,9.21,-1.79,890.0,738,-152.0,6.6,6.08,-0.52,0.0,7.1,7.1,38.0,2.0,-36.0,0.73,0.805,0.075,0.26,0.261,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.033,-0.067
17068,調味料・香辛料類,香辛料類,＜香辛料類＞　しょうが　粉,170926,"Spices, ginger, ground",Spices and Herbs,high,365.0,335,-30.0,7.8,8.98,1.18,,4.24,,59.2,71.6,12.4,,14.1,,110.0,114,4.0,14.0,19.8,5.8,1400.0,1320.0,-80.0,1.7,3.64,1.94,0.0,0.7,0.7,16.0,2.0,-14.0,0.04,0.046,0.006,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.069,-0.031
17094,調味料・香辛料類,調味料類,＜調味料類＞　（調味ソース類）　甘酢,174066,"Sauce, sweet and sour, ready-to-serve","Soups, Sauces, and Gravies",high,116.0,154,38.0,0.1,0.27,0.17,,0.02,,27.9,38.2,10.3,0.0,0.1,0.1,2.0,10.0,8.0,0.0,0.21,0.21,5.0,99.0,94.0,0.1,0.09,-0.01,0.0,8.7,8.7,0.0,1.0,1.0,0.01,0.048,0.038,0.01,0.019,0.009,0.0,0.0,0.0,0.1,0.0,-0.1,1.2,1.369,0.169
17107,調味料・香辛料類,調味料類,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,174531,"Sauce, fish, ready-to-serve","Soups, Sauces, and Gravies",high,47.0,146,99.0,9.1,5.06,-4.04,0.0,0.01,0.01,,3.64,,0.0,0.0,0.0,20.0,43.0,23.0,1.2,0.78,-0.42,230.0,288,58.0,0.7,0.2,-0.5,0.0,0.5,0.5,0.0,4.0,4.0,0.01,0.012,0.002,0.1,0.057,-0.043,0.0,0.0,0.0,1.6,0.48,-1.12,22.9,19.939,-2.961
17109,調味料・香辛料類,調味料類,＜調味料類＞　（調味ソース類）　ホワイトソース,172901,"CAMPBELL'S, Cream of Mushroom Soup, condensed","Soups, Sauces, and Gravies",high,99.0,81.0,-18.0,1.8,1.29,-0.51,6.2,5.5,-0.7,5.6,6.59,0.99,0.4,0.6,0.2,34.0,8.0,-26.0,0.1,0.16,0.06,62.0,67.0,5.0,0.2,0.11,-0.09,0.0,0.5,0.5,,,,0.01,0.01,0.0,0.05,0.017,-0.033,,0.2,,0.0,,,1.0,1.77,0.77
17113,調味料・香辛料類,調味料類,＜調味料類＞　（調味ソース類）　焼き肉のたれ,171167,"Sauce, teriyaki, ready-to-serve","Soups, Sauces, and Gravies",high,164.0,371,207.0,4.3,5.93,1.63,2.1,0.02,-2.08,28.4,15.6,-12.8,0.4,0.1,-0.3,23.0,25.0,2.0,0.9,1.7,0.8,230.0,225,-5.0,0.5,0.1,-0.4,1.0,0.0,-1.0,4.0,0.0,-4.0,0.03,0.03,0.0,0.09,0.07,-0.02,,0.0,,0.1,0.0,-0.1,8.3,9.728,1.428
18002,調理加工食品類,,中国料理　点心類　ぎょうざ,172038,"Fast foods, burrito, with beans",Fast Foods,medium,209.0,206,-3.0,6.9,6.48,-0.42,10.0,6.22,-3.78,22.6,32.9,10.3,1.5,,,22.0,52.0,30.0,0.6,2.08,1.48,170.0,301,131.0,0.6,0.7,0.1,4.0,0.9,-3.1,77.0,,,0.14,0.29,0.15,0.07,0.28,0.21,0.1,,,0.1,0.5,0.4,1.2,1.153,-0.047
18012,調理加工食品類,,中国料理　点心類　しゅうまい,173277,"Fast foods, burrito, with beans and beef",Fast Foods,medium,191.0,191,0.0,9.1,11.5,2.4,8.7,7.47,-1.23,19.7,19.5,-0.2,1.7,3.0,1.3,26.0,90.0,64.0,0.9,1.91,1.01,260.0,269,9.0,0.8,1.99,1.19,1.0,1.9,0.9,1.0,17.0,16.0,0.16,0.173,0.013,0.1,0.115,0.015,0.1,0.1,0.0,0.2,0.68,0.48,1.3,1.448,0.148
18018,調理加工食品類,,洋風料理　コロッケ類　ポテトコロッケ,170337,"TACO BELL, Nachos Supreme",Fast Foods,medium,226.0,223,-3.0,5.3,6.21,0.91,12.1,12.5,0.4,25.4,21.4,-4.0,2.0,3.7,1.7,15.0,47.0,32.0,0.8,1.01,0.21,250.0,298,48.0,0.5,1.05,0.55,10.0,0.0,-10.0,67.0,42.0,-25.0,0.11,0.073,-0.037,0.05,0.137,0.087,0.1,,,0.1,0.31,0.21,0.7,0.884,0.184
